Load_ID,Policy_ID,State,Product,Clause_ID,Policy_Version,Loaded_Version,Load_Date,Loaded_By
L043788,P104327,FL,POS,CL0355,4,5,2025-09-01,UserA
L043789,P104327,FL,POS,CL0762,4,3,2025-11-17,UserB
L043790,P104327,FL,POS,CL0372,4,1,2025-05-11,System
L043791,P104327,FL,POS,CL0285,4,1,2025-12-18,UserB
L043792,P104327,FL,POS,CL0390,4,4,2025-01-20,UserB
L043793,P104327,FL,POS,CL0698,4,1,2025-03-22,UserB
L043794,P104327,FL,POS,CL0929,4,4,2025-10-20,UserC
L043795,P104327,FL,POS,CL0319,4,2,2025-10-21,UserB
L043796,P104327,FL,POS,CL0118,4,3,2025-08-23,UserA
L043797,P104328,NY,POS,CL0331,1,4,2025-10-28,System
L043798,P104328,NY,POS,CL0317,1,2,2025-08-09,UserA
L043799,P104328,NY,POS,CL0023,1,2,2025-06-19,UserB
L043800,P104328,NY,POS,CL0257,1,1,2025-02-15,UserB
L043801,P104328,NY,POS,CL0747,1,5,2025-03-01,UserB
L043802,P104328,NY,POS,CL0240,1,1,2025-04-06,UserB
L043803,P104328,NY,POS,CL0909,1,2,2025-09-26,System
L043804,P104328,NY,POS,CL0872,1,2,2025-01-31,System
L043805,P104328,NY,POS,CL0802,1,5,2025-11-20,UserC
L043806,P104328,NY,POS,CL0750,1,4,2025-04-26,System
L043807,P104328,NY,POS,CL0937,1,4,2025-03-03,UserB
L043808,P104328,NY,POS,CL0163,1,5,2025-05-26,UserC
L043809,P104328,NY,POS,CL0982,1,5,2025-11-27,UserB
L043810,P104329,TX,HMO,CL0670,1,4,2025-12-28,UserC
L043811,P104329,TX,HMO,CL0546,1,5,2025-02-22,System
L043812,P104329,TX,HMO,CL0681,1,3,2025-02-20,System
L043814,P104329,TX,HMO,CL0442,1,3,2025-12-23,UserC
L043815,P104329,TX,HMO,CL0125,1,4,2025-12-23,UserA
L043816,P104329,TX,HMO,CL0554,1,1,2025-07-14,UserB
L043817,P104329,TX,HMO,CL0156,1,5,2025-03-24,System
L043818,P104329,TX,HMO,CL0434,1,5,2025-05-14,System
L043819,P104329,TX,HMO,CL0770,1,1,2025-09-25,UserB
L043820,P104329,TX,HMO,CL0653,1,5,2025-03-22,UserA
L043821,P104329,TX,HMO,CL0317,1,2,2025-08-07,UserB
L043822,P104329,TX,HMO,CL0333,1,1,2025-01-02,System
L043825,P104330,PA,EPO,CL0706,2,3,2025-08-24,UserC
L043826,P104330,PA,EPO,CL0879,2,3,2025-06-05,UserA
L043827,P104330,PA,EPO,CL0211,2,5,2025-02-06,UserB
L043828,P104331,PA,PPO,CL0474,4,4,2025-08-17,System
L043829,P104331,PA,PPO,CL0563,4,5,2025-05-25,UserA
L043830,P104331,PA,PPO,CL0441,4,2,2025-11-21,System
L043831,P104331,PA,PPO,CL0841,4,4,2025-02-25,UserC
L043832,P104331,PA,PPO,CL0943,4,5,2025-05-01,UserA
L043833,P104331,PA,PPO,CL0139,4,2,2025-11-10,UserA
L043834,P104331,PA,PPO,CL0182,4,4,2025-07-30,System
L043836,P104331,PA,PPO,CL0006,4,5,2025-04-13,System
L043837,P104331,PA,PPO,CL0716,4,5,2025-11-01,UserB
L043838,P104331,PA,PPO,CL0348,4,3,2025-08-23,UserB
L043839,P104332,NJ,PPO,CL0327,2,3,2025-02-07,UserC
L043840,P104332,NJ,PPO,CL0023,2,5,2025-10-28,UserB
L043841,P104332,NJ,PPO,CL0672,2,4,2025-04-18,System
L043842,P104332,NJ,PPO,CL0618,2,3,2025-08-12,UserA
L043843,P104332,NJ,PPO,CL0045,2,4,2025-10-20,UserB
L043844,P104332,NJ,PPO,CL0155,2,4,2025-07-03,UserC
L043845,P104332,NJ,PPO,CL0306,2,5,2025-06-04,UserC
L043846,P104332,NJ,PPO,CL0806,2,3,2025-02-01,System
L043847,P104332,NJ,PPO,CL0689,2,1,2025-08-22,UserB
L043848,P104332,NJ,PPO,CL0593,2,2,2025-09-07,UserB
L043849,P104333,PA,POS,CL0612,1,1,2025-02-27,UserB
L043850,P104333,PA,POS,CL0152,1,5,2025-11-29,UserC
L043851,P104333,PA,POS,CL0876,1,5,2025-06-12,UserC
L043852,P104333,PA,POS,CL0983,1,1,2025-01-17,UserC
L043853,P104333,PA,POS,CL0510,1,1,2025-09-11,UserA
L043854,P104333,PA,POS,CL0210,1,5,2025-05-26,System
L043855,P104333,PA,POS,CL0899,1,5,2025-08-17,UserA
L043856,P104333,PA,POS,CL0562,1,1,2025-08-28,UserC
L043857,P104334,NY,POS,CL0331,5,4,2025-10-13,UserB
L043858,P104334,NY,POS,CL0317,5,2,2025-12-12,UserB
L043859,P104334,NY,POS,CL0023,5,2,2025-01-16,UserA
L043860,P104334,NY,POS,CL0257,5,1,2025-03-16,UserC
L043861,P104334,NY,POS,CL0747,5,5,2025-09-17,UserC
L043862,P104334,NY,POS,CL0240,5,1,2025-12-27,UserC
L043863,P104334,NY,POS,CL0909,5,2,2025-01-04,UserB
L043864,P104334,NY,POS,CL0872,5,2,2025-09-08,UserB
L043865,P104334,NY,POS,CL0802,5,5,2025-03-26,UserC
L043866,P104334,NY,POS,CL0750,5,4,2025-03-04,UserA
L043867,P104334,NY,POS,CL0937,5,4,2025-04-10,System
L043868,P104334,NY,POS,CL0163,5,5,2025-11-18,UserB
L043869,P104334,NY,POS,CL0982,5,5,2025-08-31,UserB
L043870,P104335,MA,HMO,CL0803,5,3,2025-10-22,System
L043871,P104335,MA,HMO,CL0404,5,2,2025-06-11,UserC
L043872,P104335,MA,HMO,CL0033,5,4,2025-06-27,UserA
L043873,P104335,MA,HMO,CL0507,5,2,2025-11-24,UserA
L043874,P104335,MA,HMO,CL0734,5,5,2025-11-24,UserC
L043875,P104335,MA,HMO,CL0724,5,3,2025-09-09,UserB
L043876,P104335,MA,HMO,CL0483,5,4,2025-02-11,UserC
L043877,P104335,MA,HMO,CL0913,5,1,2025-08-30,UserB
L043878,P104335,MA,HMO,CL0842,5,5,2025-12-08,UserA
L043879,P104335,MA,HMO,CL0123,5,1,2025-04-01,UserB
L043880,P104335,MA,HMO,CL0247,5,1,2025-01-28,UserA
L043881,P104335,MA,HMO,CL0092,5,3,2025-06-04,UserA
L043882,P104335,MA,HMO,CL0387,5,1,2025-04-29,UserA
L043883,P104336,CA,POS,CL0453,1,4,2025-08-08,UserB
L043884,P104336,CA,POS,CL0022,1,3,2025-12-13,UserC
L043885,P104336,CA,POS,CL0464,1,2,2025-09-21,UserA
L043886,P104336,CA,POS,CL0625,1,3,2025-05-01,UserC
L043887,P104336,CA,POS,CL0398,1,3,2025-02-15,System
L043888,P104336,CA,POS,CL0793,1,4,2025-10-07,System
L043889,P104336,CA,POS,CL0711,1,4,2025-04-25,UserA
L043890,P104336,CA,POS,CL0602,1,1,2025-06-17,System
L043891,P104336,CA,POS,CL0429,1,2,2025-09-03,UserA
L043892,P104336,CA,POS,CL0995,1,1,2025-10-07,UserB
L043893,P104336,CA,POS,CL0067,1,4,2025-08-22,UserB
L043894,P104336,CA,POS,CL0340,1,3,2025-01-22,UserB
L043895,P104336,CA,POS,CL0878,1,4,2025-07-21,UserC
L043896,P104336,CA,POS,CL0904,1,5,2025-03-09,UserA
L043897,P104337,CT,PPO,CL0522,4,4,2025-05-16,UserA
L043898,P104337,CT,PPO,CL0942,4,2,2025-08-19,UserC
L043899,P104337,CT,PPO,CL0742,4,3,2025-02-27,UserC
L043900,P104337,CT,PPO,CL0981,4,2,2025-01-15,System
L043901,P104337,CT,PPO,CL0412,4,4,2025-09-21,System
L043902,P104337,CT,PPO,CL0680,4,1,2025-06-19,UserB
L043903,P104337,CT,PPO,CL0674,4,5,2025-10-18,UserC
L043904,P104337,CT,PPO,CL0514,4,1,2025-06-18,UserC
L043905,P104337,CT,PPO,CL0774,4,1,2025-02-17,UserC
L043907,P104337,CT,PPO,CL0890,4,3,2025-11-23,System
L043908,P104338,OH,PPO,CL0907,5,1,2025-02-13,UserC
L043909,P104338,OH,PPO,CL0603,5,4,2025-12-19,UserB
L043910,P104338,OH,PPO,CL0396,5,1,2025-08-28,UserA
L043911,P104338,OH,PPO,CL0905,5,1,2025-10-18,UserC
L043912,P104338,OH,PPO,CL0282,5,2,2025-10-10,System
L043913,P104338,OH,PPO,CL0924,5,5,2025-03-11,UserC
L043914,P104338,OH,PPO,CL0726,5,5,2025-09-10,System
L043915,P104339,MA,EPO,CL0661,4,1,2025-03-07,System
L043917,P104339,MA,EPO,CL0541,4,2,2025-12-02,UserB
L043918,P104339,MA,EPO,CL0755,4,2,2025-10-12,UserB
L043919,P104339,MA,EPO,CL0521,4,3,2025-01-31,System
L043920,P104339,MA,EPO,CL0983,4,2,2025-08-02,UserA
L043921,P104340,CA,EPO,CL0909,5,4,2025-06-30,UserC
L043922,P104340,CA,EPO,CL0973,5,2,2025-07-21,UserA
L043923,P104340,CA,EPO,CL0175,5,2,2025-03-09,UserA
L043924,P104340,CA,EPO,CL0580,5,3,2025-01-25,UserC
L043925,P104340,CA,EPO,CL0306,5,1,2025-09-05,UserB
L043926,P104340,CA,EPO,CL0090,5,3,2025-12-03,UserA
L043927,P104340,CA,EPO,CL0295,5,2,2025-12-09,UserA
L043928,P104340,CA,EPO,CL0243,5,5,2025-06-09,UserC
L043930,P104340,CA,EPO,CL0272,5,2,2025-09-14,UserA
L043931,P104341,IL,PPO,CL0069,4,3,2025-04-21,UserB
L043932,P104341,IL,PPO,CL0391,4,2,2025-02-16,UserA
L043933,P104341,IL,PPO,CL0649,4,3,2025-06-28,System
L043934,P104341,IL,PPO,CL0296,4,3,2025-02-05,UserB
L043935,P104341,IL,PPO,CL0068,4,1,2025-07-17,UserC
L043936,P104341,IL,PPO,CL0270,4,2,2025-02-11,UserC
L043937,P104341,IL,PPO,CL0340,4,1,2025-11-28,UserC
L043938,P104341,IL,PPO,CL0078,4,2,2025-03-31,UserA
L043939,P104341,IL,PPO,CL0908,4,5,2025-12-11,UserC
L043940,P104341,IL,PPO,CL0384,4,3,2025-03-09,System
L043941,P104341,IL,PPO,CL0393,4,2,2025-03-11,UserB
L043942,P104341,IL,PPO,CL0115,4,3,2025-04-20,System
L043943,P104341,IL,PPO,CL0553,4,3,2025-12-17,UserC
L043944,P104341,IL,PPO,CL0666,4,3,2025-01-22,UserA
L043945,P104342,NY,PPO,CL0654,5,3,2025-10-04,UserA
L043946,P104342,NY,PPO,CL0930,5,5,2025-07-14,UserC
L043947,P104342,NY,PPO,CL0647,5,1,2025-02-14,UserC
L043948,P104342,NY,PPO,CL0223,5,4,2025-04-21,UserC
L043949,P104342,NY,PPO,CL0891,5,3,2025-07-28,UserA
L043950,P104342,NY,PPO,CL0067,5,5,2025-08-18,System
L043951,P104342,NY,PPO,CL0987,5,4,2025-06-27,UserB
L043952,P104342,NY,PPO,CL0437,5,2,2025-09-07,UserC
L043953,P104342,NY,PPO,CL0641,5,4,2025-11-24,System
L043954,P104343,TX,HMO,CL0670,4,4,2025-01-11,System
L043955,P104343,TX,HMO,CL0546,4,5,2025-09-09,System
L043956,P104343,TX,HMO,CL0681,4,3,2025-12-10,UserC
L043957,P104343,TX,HMO,CL0188,4,5,2025-08-23,UserA
L043958,P104343,TX,HMO,CL0442,4,3,2025-05-16,System
L043959,P104343,TX,HMO,CL0125,4,4,2025-09-11,System
L043960,P104343,TX,HMO,CL0554,4,1,2025-02-23,System
L043961,P104343,TX,HMO,CL0156,4,5,2025-05-09,UserB
L043962,P104343,TX,HMO,CL0434,4,5,2025-08-14,System
L043963,P104343,TX,HMO,CL0770,4,1,2025-01-20,System
L043964,P104343,TX,HMO,CL0653,4,5,2025-04-10,UserA
L043965,P104343,TX,HMO,CL0317,4,2,2025-10-17,System
L043966,P104343,TX,HMO,CL0333,4,1,2025-02-26,System
L043967,P104344,CA,HMO,CL0349,2,2,2025-08-14,UserC
L043968,P104344,CA,HMO,CL0489,2,2,2025-05-21,UserA
L043969,P104344,CA,HMO,CL0283,2,1,2025-05-05,System
L043970,P104344,CA,HMO,CL0797,2,1,2025-11-05,System
L043971,P104344,CA,HMO,CL0051,2,5,2025-02-21,UserB
L043972,P104344,CA,HMO,CL0407,2,4,2025-05-14,UserB
L043973,P104344,CA,HMO,CL0386,2,5,2025-10-19,System
L043974,P104344,CA,HMO,CL0437,2,2,2025-06-02,UserB
L043975,P104344,CA,HMO,CL0926,2,4,2025-12-13,System
L043977,P104344,CA,HMO,CL0497,2,2,2025-08-27,UserB
L043978,P104345,NY,PPO,CL0654,4,3,2025-07-02,UserC
L043979,P104345,NY,PPO,CL0930,4,5,2025-12-17,System
L043980,P104345,NY,PPO,CL0647,4,1,2025-01-03,UserB
L043981,P104345,NY,PPO,CL0223,4,4,2025-10-11,System
L043982,P104345,NY,PPO,CL0891,4,3,2025-07-15,UserA
L043983,P104345,NY,PPO,CL0067,4,5,2025-06-15,UserC
L043984,P104345,NY,PPO,CL0987,4,4,2025-10-17,UserA
L043985,P104345,NY,PPO,CL0437,4,2,2025-12-06,UserC
L043986,P104345,NY,PPO,CL0641,4,4,2025-05-21,System
L043987,P104346,FL,POS,CL0355,2,5,2025-04-21,UserB
L043989,P104346,FL,POS,CL0372,2,1,2025-07-07,UserB
L043990,P104346,FL,POS,CL0285,2,1,2025-12-10,UserB
L043991,P104346,FL,POS,CL0390,2,4,2025-12-24,UserA
L043992,P104346,FL,POS,CL0698,2,1,2025-09-30,UserA
L043993,P104346,FL,POS,CL0929,2,4,2025-07-04,UserB
L043994,P104346,FL,POS,CL0319,2,2,2025-10-14,System
L043995,P104346,FL,POS,CL0118,2,3,2025-04-02,UserA
L043996,P104347,TX,EPO,CL0837,2,3,2025-07-13,System
L043997,P104347,TX,EPO,CL0842,2,4,2025-12-26,System
L043998,P104347,TX,EPO,CL0898,2,5,2025-12-15,UserA
L043999,P104347,TX,EPO,CL0311,2,4,2025-12-04,System
L044000,P104347,TX,EPO,CL0743,2,4,2025-11-07,UserC
L044001,P104347,TX,EPO,CL0490,2,5,2025-11-25,System
L044002,P104347,TX,EPO,CL0909,2,2,2025-02-16,System
L044003,P104347,TX,EPO,CL0206,2,5,2025-05-24,System
L044004,P104347,TX,EPO,CL0636,2,4,2025-05-29,UserB
L044005,P104347,TX,EPO,CL0307,2,1,2025-12-16,System
L044006,P104347,TX,EPO,CL0950,2,5,2025-11-19,System
L044007,P104348,PA,PPO,CL0474,1,4,2025-12-19,System
L044008,P104348,PA,PPO,CL0563,1,5,2025-04-30,System
L044009,P104348,PA,PPO,CL0441,1,2,2025-05-14,UserB
L044010,P104348,PA,PPO,CL0841,1,4,2025-07-16,UserB
L044011,P104348,PA,PPO,CL0943,1,5,2025-02-06,UserB
L044012,P104348,PA,PPO,CL0139,1,2,2025-07-06,UserA
L044013,P104348,PA,PPO,CL0182,1,4,2025-08-01,UserA
L044014,P104348,PA,PPO,CL0994,1,3,2025-04-20,UserB
L044015,P104348,PA,PPO,CL0006,1,5,2025-07-06,UserA
L044016,P104348,PA,PPO,CL0716,1,5,2025-03-19,UserB
L044017,P104348,PA,PPO,CL0348,1,3,2025-10-25,System
L044018,P104349,PA,POS,CL0612,2,1,2025-11-26,UserB
L044019,P104349,PA,POS,CL0152,2,5,2025-05-05,UserB
L044020,P104349,PA,POS,CL0876,2,5,2025-11-12,UserA
L044021,P104349,PA,POS,CL0983,2,1,2025-11-16,UserB
L044022,P104349,PA,POS,CL0510,2,1,2025-11-10,UserC
L044023,P104349,PA,POS,CL0210,2,5,2025-01-02,System
L044024,P104349,PA,POS,CL0899,2,5,2025-11-30,UserB
L044025,P104349,PA,POS,CL0562,2,1,2025-03-12,UserB
L044026,P104350,TX,PPO,CL0690,3,2,2025-07-31,UserB
L044027,P104350,TX,PPO,CL0106,3,1,2025-01-08,UserB
L044028,P104350,TX,PPO,CL0065,3,2,2025-07-03,UserA
L044029,P104350,TX,PPO,CL0095,3,3,2025-06-13,UserA
L044030,P104350,TX,PPO,CL0294,3,2,2025-09-26,UserC
L044031,P104351,IL,EPO,CL0283,2,2,2025-10-22,UserA
L044032,P104351,IL,EPO,CL0714,2,1,2025-12-24,UserC
L044033,P104351,IL,EPO,CL0908,2,4,2025-03-22,UserC
L044034,P104351,IL,EPO,CL0770,2,3,2025-09-19,UserB
L044035,P104351,IL,EPO,CL0164,2,1,2025-10-02,UserC
L044036,P104351,IL,EPO,CL0159,2,2,2025-04-15,System
L044037,P104351,IL,EPO,CL0107,2,4,2025-11-05,UserA
L044038,P104351,IL,EPO,CL0325,2,1,2025-01-28,UserC
L044039,P104351,IL,EPO,CL0658,2,3,2025-02-16,System
L044040,P104351,IL,EPO,CL0767,2,2,2025-11-09,UserA
L044041,P104351,IL,EPO,CL0683,2,3,2025-02-24,System
L044042,P104351,IL,EPO,CL0531,2,3,2025-03-20,UserB
L044044,P104351,IL,EPO,CL0557,2,5,2025-06-17,UserA
L044045,P104352,IL,EPO,CL0283,4,2,2025-01-23,UserC
L044046,P104352,IL,EPO,CL0714,4,1,2025-08-16,System
L044047,P104352,IL,EPO,CL0908,4,4,2025-10-25,UserB
L044048,P104352,IL,EPO,CL0770,4,3,2025-09-17,UserC
L044049,P104352,IL,EPO,CL0164,4,1,2025-09-21,UserB
L044050,P104352,IL,EPO,CL0159,4,2,2025-06-13,UserB
L044051,P104352,IL,EPO,CL0107,4,4,2025-01-10,UserC
L044052,P104352,IL,EPO,CL0325,4,1,2025-04-26,UserA
L044053,P104352,IL,EPO,CL0658,4,3,2025-06-07,UserC
L044054,P104352,IL,EPO,CL0767,4,2,2025-12-22,System
L044055,P104352,IL,EPO,CL0683,4,3,2025-09-29,UserA
L044056,P104352,IL,EPO,CL0531,4,3,2025-06-07,System
L044058,P104352,IL,EPO,CL0557,4,5,2025-12-30,UserB
L044059,P104353,IL,HMO,CL0828,2,4,2025-07-21,UserC
L044060,P104353,IL,HMO,CL0701,2,3,2025-05-01,System
L044061,P104353,IL,HMO,CL0276,2,5,2025-05-19,UserA
L044062,P104353,IL,HMO,CL0378,2,4,2025-06-11,UserB
L044063,P104353,IL,HMO,CL0329,2,5,2025-07-27,UserB
L044065,P104353,IL,HMO,CL0476,2,2,2025-12-05,UserC
L044066,P104353,IL,HMO,CL0155,2,4,2025-09-17,System
L044067,P104353,IL,HMO,CL0696,2,4,2025-02-13,UserA
L044069,P104353,IL,HMO,CL0157,2,5,2025-10-31,System
L044070,P104353,IL,HMO,CL0249,2,3,2025-12-21,System
L044071,P104354,CA,HMO,CL0349,4,2,2025-04-08,UserB
L044072,P104354,CA,HMO,CL0489,4,2,2025-01-26,UserA
L044073,P104354,CA,HMO,CL0283,4,1,2025-12-25,System
L044074,P104354,CA,HMO,CL0797,4,1,2025-07-17,UserC
L044075,P104354,CA,HMO,CL0051,4,5,2025-04-07,UserB
L044076,P104354,CA,HMO,CL0407,4,4,2025-08-27,UserB
L044077,P104354,CA,HMO,CL0386,4,5,2025-01-12,UserB
L044079,P104354,CA,HMO,CL0926,4,2,2025-01-09,UserA
L044080,P104354,CA,HMO,CL0290,4,4,2025-01-01,System
L044081,P104354,CA,HMO,CL0497,4,2,2025-11-23,System
L044082,P104355,OH,HMO,CL0659,4,3,2025-07-29,UserB
L044084,P104355,OH,HMO,CL0663,4,4,2025-04-14,UserB
L044085,P104355,OH,HMO,CL0872,4,3,2025-06-01,UserC
L044086,P104355,OH,HMO,CL0354,4,3,2025-01-10,System
L044087,P104355,OH,HMO,CL0449,4,5,2025-02-09,UserA
L044088,P104355,OH,HMO,CL0536,4,2,2025-02-13,UserA
L044089,P104355,OH,HMO,CL0954,4,2,2025-09-25,UserB
L044090,P104355,OH,HMO,CL0234,4,3,2025-10-05,UserC
L044091,P104356,CA,HMO,CL0349,3,2,2025-06-04,System
L044092,P104356,CA,HMO,CL0489,3,2,2025-03-23,System
L044093,P104356,CA,HMO,CL0283,3,1,2025-07-16,UserC
L044094,P104356,CA,HMO,CL0797,3,1,2025-02-21,UserC
L044095,P104356,CA,HMO,CL0051,3,5,2025-08-11,System
L044096,P104356,CA,HMO,CL0407,3,4,2025-02-28,UserB
L044097,P104356,CA,HMO,CL0386,3,3,2025-10-21,System
L044098,P104356,CA,HMO,CL0437,3,2,2025-10-03,UserC
L044099,P104356,CA,HMO,CL0926,3,2,2025-11-30,UserA
L044100,P104356,CA,HMO,CL0290,3,3,2025-10-03,System
L044101,P104356,CA,HMO,CL0497,3,2,2025-12-23,UserC
L044102,P104357,NJ,EPO,CL0697,2,1,2025-04-20,UserA
L044103,P104357,NJ,EPO,CL0662,2,4,2025-01-30,System
L044104,P104357,NJ,EPO,CL0471,2,1,2025-04-17,UserB
L044105,P104357,NJ,EPO,CL0581,2,4,2025-10-24,UserB
L044106,P104357,NJ,EPO,CL0926,2,1,2025-12-06,System
L044107,P104357,NJ,EPO,CL0500,2,4,2025-11-23,System
L044108,P104357,NJ,EPO,CL0372,2,1,2025-11-15,UserA
L044109,P104357,NJ,EPO,CL0519,2,2,2025-04-05,UserB
L044110,P104357,NJ,EPO,CL0441,2,5,2025-10-12,UserC
L044111,P104357,NJ,EPO,CL0676,2,1,2025-07-26,System
L044112,P104357,NJ,EPO,CL0638,2,5,2025-11-29,UserB
L044113,P104357,NJ,EPO,CL0717,2,2,2025-06-21,UserB
L044114,P104357,NJ,EPO,CL0964,2,2,2025-03-20,System
L044115,P104358,CT,POS,CL0034,2,5,2025-09-07,System
L044116,P104358,CT,POS,CL0080,2,4,2025-08-06,UserC
L044117,P104358,CT,POS,CL0095,2,1,2025-12-05,System
L044118,P104358,CT,POS,CL0187,2,5,2025-02-26,UserC
L044119,P104358,CT,POS,CL0458,2,2,2025-05-27,System
L044120,P104358,CT,POS,CL0624,2,4,2025-08-22,UserA
L044121,P104358,CT,POS,CL0848,2,5,2025-01-17,System
L044122,P104358,CT,POS,CL0085,2,4,2025-07-16,UserA
L044123,P104358,CT,POS,CL0707,2,4,2025-07-08,System
L044124,P104358,CT,POS,CL0805,2,2,2025-05-12,UserB
L044125,P104358,CT,POS,CL0657,2,5,2025-09-05,System
L044126,P104359,TX,POS,CL0533,5,2,2025-05-30,UserA
L044127,P104359,TX,POS,CL0542,5,5,2025-07-21,System
L044128,P104359,TX,POS,CL0202,5,2,2025-08-01,System
L044129,P104359,TX,POS,CL0612,5,2,2025-08-05,UserB
L044130,P104359,TX,POS,CL0096,5,5,2025-01-06,UserB
L044131,P104359,TX,POS,CL0308,5,4,2025-06-07,UserA
L044132,P104359,TX,POS,CL0213,5,3,2025-12-15,System
L044133,P104359,TX,POS,CL0332,5,5,2025-03-16,System
L044135,P104359,TX,POS,CL0623,5,2,2025-10-31,UserA
L044136,P104359,TX,POS,CL0210,5,1,2025-02-15,System
L044137,P104359,TX,POS,CL0950,5,3,2025-12-08,UserA
L044138,P104360,MA,POS,CL0786,5,3,2025-12-14,UserA
L044139,P104360,MA,POS,CL0457,5,1,2025-11-11,UserA
L044140,P104360,MA,POS,CL0274,5,3,2025-08-17,UserB
L044141,P104360,MA,POS,CL0943,5,4,2025-07-01,UserC
L044142,P104360,MA,POS,CL0310,5,3,2025-03-24,UserB
L044143,P104360,MA,POS,CL0725,5,4,2025-05-25,System
L044144,P104360,MA,POS,CL0225,5,4,2025-02-19,UserA
L044145,P104360,MA,POS,CL0209,5,3,2025-04-10,UserA
L044146,P104360,MA,POS,CL0612,5,5,2025-12-09,UserA
L044147,P104360,MA,POS,CL0684,5,5,2025-08-08,System
L044148,P104360,MA,POS,CL0475,5,5,2025-05-19,System
L044149,P104360,MA,POS,CL0660,5,2,2025-01-14,UserA
L044150,P104361,CT,PPO,CL0522,1,4,2025-01-13,UserA
L044151,P104361,CT,PPO,CL0942,1,2,2025-12-10,UserA
L044152,P104361,CT,PPO,CL0742,1,5,2025-09-07,System
L044153,P104361,CT,PPO,CL0981,1,2,2025-12-02,UserA
L044154,P104361,CT,PPO,CL0412,1,4,2025-06-21,UserA
L044155,P104361,CT,PPO,CL0680,1,1,2025-11-15,UserB
L044156,P104361,CT,PPO,CL0674,1,5,2025-12-25,UserA
L044157,P104361,CT,PPO,CL0514,1,1,2025-04-16,UserB
L044158,P104361,CT,PPO,CL0774,1,1,2025-07-08,UserA
L044159,P104361,CT,PPO,CL0137,1,1,2025-01-17,UserB
L044160,P104361,CT,PPO,CL0890,1,3,2025-02-19,UserB
L044161,P104362,FL,HMO,CL0913,4,1,2025-09-06,System
L044162,P104362,FL,HMO,CL0274,4,3,2025-08-15,UserA
L044163,P104362,FL,HMO,CL0596,4,3,2025-03-20,UserA
L044164,P104362,FL,HMO,CL0808,4,4,2025-09-29,UserA
L044165,P104362,FL,HMO,CL0334,4,5,2025-08-01,UserB
L044166,P104362,FL,HMO,CL0236,4,3,2025-01-17,System
L044167,P104362,FL,HMO,CL0158,4,2,2025-12-12,UserC
L044168,P104362,FL,HMO,CL0302,4,4,2025-09-08,UserB
L044169,P104362,FL,HMO,CL0591,4,4,2025-12-06,UserC
L044170,P104362,FL,HMO,CL0576,4,3,2025-03-25,UserB
L044171,P104362,FL,HMO,CL0573,4,2,2025-07-16,UserB
L044172,P104363,CA,HMO,CL0349,3,2,2025-09-22,UserA
L044173,P104363,CA,HMO,CL0489,3,2,2025-01-18,UserB
L044174,P104363,CA,HMO,CL0283,3,1,2025-08-09,UserB
L044175,P104363,CA,HMO,CL0797,3,1,2025-11-27,System
L044176,P104363,CA,HMO,CL0051,3,5,2025-08-23,UserA
L044178,P104363,CA,HMO,CL0386,3,5,2025-03-13,UserC
L044179,P104363,CA,HMO,CL0437,3,2,2025-04-01,UserA
L044180,P104363,CA,HMO,CL0926,3,2,2025-11-18,System
L044181,P104363,CA,HMO,CL0290,3,4,2025-01-23,UserA
L044182,P104363,CA,HMO,CL0497,3,2,2025-08-01,UserA
L044183,P104364,CA,EPO,CL0909,5,4,2025-10-21,UserC
L044184,P104364,CA,EPO,CL0973,5,2,2025-05-08,UserB
L044185,P104364,CA,EPO,CL0175,5,4,2025-02-28,UserC
L044186,P104364,CA,EPO,CL0580,5,3,2025-11-20,System
L044187,P104364,CA,EPO,CL0306,5,1,2025-03-26,UserA
L044188,P104364,CA,EPO,CL0090,5,3,2025-08-17,UserB
L044189,P104364,CA,EPO,CL0295,5,2,2025-09-25,System
L044190,P104364,CA,EPO,CL0243,5,5,2025-04-22,UserC
L044191,P104364,CA,EPO,CL0918,5,3,2025-04-26,UserA
L044192,P104364,CA,EPO,CL0272,5,2,2025-08-26,UserC
L044193,P104365,NY,EPO,CL0077,2,4,2025-02-21,UserA
L044194,P104365,NY,EPO,CL0852,2,1,2025-03-25,UserA
L044195,P104365,NY,EPO,CL0877,2,5,2025-04-21,UserB
L044196,P104365,NY,EPO,CL0311,2,3,2025-07-19,UserC
L044197,P104365,NY,EPO,CL0729,2,4,2025-08-07,System
L044198,P104365,NY,EPO,CL0755,2,5,2025-08-17,UserA
L044199,P104365,NY,EPO,CL0687,2,3,2025-11-13,UserA
L044200,P104365,NY,EPO,CL0710,2,2,2025-01-21,System
L044201,P104365,NY,EPO,CL0464,2,4,2025-06-25,System
L044202,P104365,NY,EPO,CL0133,2,2,2025-02-25,System
L044203,P104366,CT,PPO,CL0522,1,4,2025-10-18,System
L044204,P104366,CT,PPO,CL0942,1,2,2025-10-27,UserC
L044205,P104366,CT,PPO,CL0742,1,5,2025-10-22,UserA
L044206,P104366,CT,PPO,CL0981,1,2,2025-05-23,UserB
L044207,P104366,CT,PPO,CL0412,1,4,2025-08-14,System
L044208,P104366,CT,PPO,CL0680,1,1,2025-01-08,UserB
L044209,P104366,CT,PPO,CL0674,1,5,2025-05-04,UserB
L044210,P104366,CT,PPO,CL0514,1,1,2025-09-03,UserB
L044211,P104366,CT,PPO,CL0774,1,1,2025-04-11,UserC
