Policy_ID,State,Product,Policy_Version,Policy_Effective_Date,Requirement_Effective_Date,Clause_ID,Required_Clause_Version,Requirement_ID
P103679,FL,PPO,5,2026-01-03,2025-01-01,CL0990,2,RR00283
P103679,FL,PPO,5,2026-01-03,2025-01-01,CL0904,4,RR00284
P103679,FL,PPO,5,2026-01-03,2025-01-01,CL0796,4,RR00285
P103679,FL,PPO,5,2026-01-03,2025-01-01,CL0598,5,RR00286
P103679,FL,PPO,5,2026-01-03,2025-01-01,CL0433,2,RR00287
P103679,FL,PPO,5,2026-01-03,2025-01-01,CL0912,3,RR00288
P103679,FL,PPO,5,2026-01-03,2025-01-01,CL0273,4,RR00289
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0533,2,RR00266
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0542,5,RR00267
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0202,2,RR00268
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0612,2,RR00269
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0096,5,RR00270
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0308,4,RR00271
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0213,3,RR00272
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0332,5,RR00273
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0274,4,RR00274
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0623,2,RR00275
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0210,1,RR00276
P103680,TX,POS,3,2026-06-20,2025-01-01,CL0950,3,RR00277
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0670,4,RR00242
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0546,5,RR00243
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0681,3,RR00244
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0188,5,RR00245
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0442,3,RR00246
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0125,4,RR00247
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0554,1,RR00248
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0156,5,RR00249
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0434,5,RR00250
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0770,1,RR00251
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0653,5,RR00252
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0317,2,RR00253
P103681,TX,HMO,2,2026-08-03,2025-01-01,CL0333,1,RR00254
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0909,4,RR00213
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0973,2,RR00214
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0175,2,RR00215
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0580,3,RR00216
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0306,1,RR00217
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0090,3,RR00218
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0295,2,RR00219
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0243,5,RR00220
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0918,3,RR00221
P103682,CA,EPO,5,2026-01-05,2025-01-01,CL0272,2,RR00222
P103683,PA,EPO,5,2026-12-07,2025-01-01,CL0863,2,RR00184
P103683,PA,EPO,5,2026-12-07,2025-01-01,CL0290,5,RR00185
P103683,PA,EPO,5,2026-12-07,2025-01-01,CL0706,3,RR00186
P103683,PA,EPO,5,2026-12-07,2025-01-01,CL0879,3,RR00187
P103683,PA,EPO,5,2026-12-07,2025-01-01,CL0211,5,RR00188
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0803,3,RR00131
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0404,2,RR00132
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0033,4,RR00133
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0507,2,RR00134
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0734,5,RR00135
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0724,4,RR00136
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0483,4,RR00137
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0913,1,RR00138
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0842,5,RR00139
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0123,1,RR00140
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0247,1,RR00141
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0092,3,RR00142
P103684,MA,HMO,2,2026-08-19,2025-01-01,CL0387,1,RR00143
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0388,5,RR00093
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0304,4,RR00094
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0760,3,RR00095
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0050,4,RR00096
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0040,2,RR00097
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0397,4,RR00098
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0087,5,RR00099
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0446,4,RR00100
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0990,1,RR00101
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0274,4,RR00102
P103685,NJ,HMO,1,2026-03-13,2025-01-01,CL0069,5,RR00103
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0388,5,RR00093
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0304,4,RR00094
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0760,3,RR00095
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0050,4,RR00096
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0040,2,RR00097
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0397,4,RR00098
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0087,5,RR00099
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0446,4,RR00100
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0990,1,RR00101
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0274,4,RR00102
P103686,NJ,HMO,5,2025-07-26,2025-01-01,CL0069,5,RR00103
P103687,CA,PPO,1,2025-02-18,2025-01-01,CL0774,2,RR00197
P103687,CA,PPO,1,2025-02-18,2025-01-01,CL0671,4,RR00198
P103687,CA,PPO,1,2025-02-18,2025-01-01,CL0036,5,RR00199
P103687,CA,PPO,1,2025-02-18,2025-01-01,CL0869,1,RR00200
P103687,CA,PPO,1,2025-02-18,2025-01-01,CL0422,2,RR00201
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0786,3,RR00150
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0457,1,RR00151
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0274,3,RR00152
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0943,4,RR00153
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0310,3,RR00154
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0725,4,RR00155
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0225,4,RR00156
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0209,3,RR00157
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0612,5,RR00158
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0684,5,RR00159
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0475,5,RR00160
P103688,MA,POS,5,2026-06-28,2025-01-01,CL0660,2,RR00161
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0453,4,RR00223
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0022,3,RR00224
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0464,2,RR00225
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0625,3,RR00226
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0398,3,RR00227
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0793,4,RR00228
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0711,4,RR00229
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0602,1,RR00230
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0429,2,RR00231
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0995,1,RR00232
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0067,4,RR00233
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0340,3,RR00234
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0878,4,RR00235
P103689,CA,POS,4,2026-11-13,2025-01-01,CL0904,5,RR00236
P103690,NJ,POS,3,2025-05-09,2025-01-01,CL0294,1,RR00117
P103690,NJ,POS,3,2025-05-09,2025-01-01,CL0513,3,RR00118
P103690,NJ,POS,3,2025-05-09,2025-01-01,CL0104,5,RR00119
P103690,NJ,POS,3,2025-05-09,2025-01-01,CL0023,5,RR00120
P103690,NJ,POS,3,2025-05-09,2025-01-01,CL0453,3,RR00121
P103690,NJ,POS,3,2025-05-09,2025-01-01,CL0469,3,RR00122
P103690,NJ,POS,3,2025-05-09,2025-01-01,CL0554,1,RR00123
P103690,NJ,POS,3,2025-05-09,2025-01-01,CL0002,4,RR00124
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0803,3,RR00131
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0404,2,RR00132
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0033,4,RR00133
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0507,2,RR00134
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0734,5,RR00135
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0724,4,RR00136
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0483,4,RR00137
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0913,1,RR00138
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0842,5,RR00139
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0123,1,RR00140
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0247,1,RR00141
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0092,3,RR00142
P103691,MA,HMO,5,2026-03-23,2025-01-01,CL0387,1,RR00143
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0276,4,RR00357
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0064,1,RR00358
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0963,2,RR00359
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0914,5,RR00360
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0076,4,RR00361
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0214,2,RR00362
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0844,4,RR00363
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0593,2,RR00364
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0788,4,RR00365
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0975,1,RR00366
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0010,3,RR00367
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0393,1,RR00368
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0631,5,RR00369
P103692,IL,POS,4,2026-09-06,2025-01-01,CL0034,4,RR00370
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0455,5,RR00173
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0371,2,RR00174
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0046,4,RR00175
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0251,2,RR00176
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0770,3,RR00177
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0140,3,RR00178
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0634,5,RR00179
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0699,3,RR00180
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0966,5,RR00181
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0416,4,RR00182
P103693,PA,HMO,2,2025-02-04,2025-01-01,CL0922,5,RR00183
P103694,TX,PPO,4,2025-07-18,2025-01-01,CL0690,2,RR00237
P103694,TX,PPO,4,2025-07-18,2025-01-01,CL0106,1,RR00238
P103694,TX,PPO,4,2025-07-18,2025-01-01,CL0065,2,RR00239
P103694,TX,PPO,4,2025-07-18,2025-01-01,CL0095,3,RR00240
P103694,TX,PPO,4,2025-07-18,2025-01-01,CL0294,2,RR00241
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0563,1,RR00387
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0049,2,RR00388
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0354,4,RR00389
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0026,3,RR00390
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0435,5,RR00391
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0837,3,RR00392
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0182,4,RR00393
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0332,4,RR00394
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0473,5,RR00395
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0898,5,RR00396
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0050,2,RR00397
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0692,1,RR00398
P103695,OH,EPO,2,2025-03-18,2025-01-01,CL0841,3,RR00399
P103696,NY,HMO,5,2026-01-04,2025-01-01,CL0102,5,RR00055
P103696,NY,HMO,5,2026-01-04,2025-01-01,CL0170,5,RR00056
P103696,NY,HMO,5,2026-01-04,2025-01-01,CL0117,1,RR00057
P103696,NY,HMO,5,2026-01-04,2025-01-01,CL0207,5,RR00058
P103696,NY,HMO,5,2026-01-04,2025-01-01,CL0264,1,RR00059
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0455,5,RR00173
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0371,2,RR00174
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0046,4,RR00175
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0251,2,RR00176
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0770,3,RR00177
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0140,3,RR00178
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0634,5,RR00179
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0699,3,RR00180
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0966,5,RR00181
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0416,4,RR00182
P103697,PA,HMO,2,2026-06-10,2025-01-01,CL0922,5,RR00183
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0283,2,RR00343
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0714,1,RR00344
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0908,4,RR00345
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0770,3,RR00346
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0164,1,RR00347
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0159,2,RR00348
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0107,4,RR00349
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0325,1,RR00350
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0658,3,RR00351
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0767,2,RR00352
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0683,3,RR00353
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0531,3,RR00354
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0946,2,RR00355
P103698,IL,EPO,4,2025-12-15,2025-01-01,CL0557,5,RR00356
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0697,1,RR00104
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0662,4,RR00105
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0471,1,RR00106
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0581,4,RR00107
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0926,1,RR00108
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0500,4,RR00109
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0372,1,RR00110
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0519,2,RR00111
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0441,5,RR00112
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0676,1,RR00113
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0638,5,RR00114
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0717,2,RR00115
P103699,NJ,EPO,3,2026-05-21,2025-01-01,CL0964,2,RR00116
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0069,3,RR00317
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0391,2,RR00318
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0649,3,RR00319
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0296,3,RR00320
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0068,1,RR00321
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0270,2,RR00322
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0340,1,RR00323
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0078,2,RR00324
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0908,5,RR00325
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0384,3,RR00326
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0393,2,RR00327
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0115,3,RR00328
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0553,3,RR00329
P103700,IL,PPO,1,2026-10-05,2025-01-01,CL0666,4,RR00330
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0453,4,RR00223
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0022,3,RR00224
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0464,2,RR00225
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0625,3,RR00226
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0398,3,RR00227
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0793,4,RR00228
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0711,4,RR00229
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0602,1,RR00230
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0429,2,RR00231
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0995,1,RR00232
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0067,4,RR00233
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0340,3,RR00234
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0878,4,RR00235
P103701,CA,POS,1,2025-08-26,2025-01-01,CL0904,5,RR00236
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0803,3,RR00131
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0404,2,RR00132
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0033,4,RR00133
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0507,2,RR00134
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0734,5,RR00135
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0724,4,RR00136
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0483,4,RR00137
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0913,1,RR00138
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0842,5,RR00139
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0123,1,RR00140
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0247,1,RR00141
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0092,3,RR00142
P103702,MA,HMO,3,2025-10-07,2025-01-01,CL0387,1,RR00143
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0533,2,RR00266
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0542,5,RR00267
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0202,2,RR00268
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0612,2,RR00269
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0096,5,RR00270
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0308,4,RR00271
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0213,3,RR00272
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0332,5,RR00273
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0274,4,RR00274
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0623,2,RR00275
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0210,1,RR00276
P103703,TX,POS,1,2026-07-31,2025-01-01,CL0950,3,RR00277
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0913,1,RR00290
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0274,3,RR00291
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0596,3,RR00292
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0808,4,RR00293
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0334,5,RR00294
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0236,3,RR00295
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0158,2,RR00296
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0302,4,RR00297
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0591,4,RR00298
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0576,3,RR00299
P103704,FL,HMO,5,2026-03-08,2025-01-01,CL0573,2,RR00300
P103705,CA,PPO,5,2025-05-18,2025-01-01,CL0774,2,RR00197
P103705,CA,PPO,5,2025-05-18,2025-01-01,CL0671,4,RR00198
P103705,CA,PPO,5,2025-05-18,2025-01-01,CL0036,5,RR00199
P103705,CA,PPO,5,2025-05-18,2025-01-01,CL0869,1,RR00200
P103705,CA,PPO,5,2025-05-18,2025-01-01,CL0422,2,RR00201
P103706,PA,EPO,4,2025-09-26,2025-01-01,CL0863,2,RR00184
P103706,PA,EPO,4,2025-09-26,2025-01-01,CL0290,5,RR00185
P103706,PA,EPO,4,2025-09-26,2025-01-01,CL0706,3,RR00186
P103706,PA,EPO,4,2025-09-26,2025-01-01,CL0879,3,RR00187
P103706,PA,EPO,4,2025-09-26,2025-01-01,CL0211,5,RR00188
P103707,CA,PPO,4,2025-07-20,2025-01-01,CL0774,2,RR00197
P103707,CA,PPO,4,2025-07-20,2025-01-01,CL0671,4,RR00198
P103707,CA,PPO,4,2025-07-20,2025-01-01,CL0036,5,RR00199
P103707,CA,PPO,4,2025-07-20,2025-01-01,CL0869,1,RR00200
P103707,CA,PPO,4,2025-07-20,2025-01-01,CL0422,2,RR00201
P103708,PA,EPO,2,2025-05-22,2025-01-01,CL0863,2,RR00184
P103708,PA,EPO,2,2025-05-22,2025-01-01,CL0290,5,RR00185
P103708,PA,EPO,2,2025-05-22,2025-01-01,CL0706,3,RR00186
P103708,PA,EPO,2,2025-05-22,2025-01-01,CL0879,3,RR00187
P103708,PA,EPO,2,2025-05-22,2025-01-01,CL0211,5,RR00188
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0355,5,RR00308
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0762,3,RR00309
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0372,1,RR00310
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0285,1,RR00311
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0390,4,RR00312
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0698,1,RR00313
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0929,4,RR00314
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0319,2,RR00315
P103709,FL,POS,4,2026-09-04,2025-01-01,CL0118,3,RR00316
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0034,5,RR00035
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0080,4,RR00036
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0095,1,RR00037
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0187,5,RR00038
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0458,2,RR00039
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0624,4,RR00040
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0848,5,RR00041
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0085,4,RR00042
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0707,4,RR00043
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0805,2,RR00044
P103710,CT,POS,5,2026-10-12,2025-01-01,CL0657,3,RR00045
P103711,TX,PPO,4,2026-11-11,2025-01-01,CL0690,2,RR00237
P103711,TX,PPO,4,2026-11-11,2025-01-01,CL0106,1,RR00238
P103711,TX,PPO,4,2026-11-11,2025-01-01,CL0065,2,RR00239
P103711,TX,PPO,4,2026-11-11,2025-01-01,CL0095,3,RR00240
P103711,TX,PPO,4,2026-11-11,2025-01-01,CL0294,2,RR00241
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0563,1,RR00387
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0049,2,RR00388
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0354,4,RR00389
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0026,3,RR00390
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0435,5,RR00391
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0837,3,RR00392
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0182,4,RR00393
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0332,4,RR00394
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0473,5,RR00395
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0898,5,RR00396
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0050,2,RR00397
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0692,1,RR00398
P103712,OH,EPO,1,2026-09-03,2025-01-01,CL0841,3,RR00399
P103713,OH,PPO,2,2025-12-21,2025-01-01,CL0907,1,RR00371
P103713,OH,PPO,2,2025-12-21,2025-01-01,CL0603,4,RR00372
P103713,OH,PPO,2,2025-12-21,2025-01-01,CL0396,1,RR00373
P103713,OH,PPO,2,2025-12-21,2025-01-01,CL0905,1,RR00374
P103713,OH,PPO,2,2025-12-21,2025-01-01,CL0282,2,RR00375
P103713,OH,PPO,2,2025-12-21,2025-01-01,CL0924,5,RR00376
P103713,OH,PPO,2,2025-12-21,2025-01-01,CL0726,5,RR00377
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0077,4,RR00060
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0852,1,RR00061
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0877,5,RR00062
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0311,3,RR00063
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0729,4,RR00064
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0755,5,RR00065
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0687,3,RR00066
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0710,2,RR00067
P103714,NY,EPO,2,2026-08-01,2025-01-01,CL0464,4,RR00068
